证券代码,证券简称,日期,成交量,成交额,收盘价,换手率
688293.SH,奥浦迈,20260626,2625139.0,1.00632277E8,37.476096997691,2.3063920648008
300759.SZ,康龙化成,20260626,7.6833004E7,2.03024912011E9,26.149090909091,5.4106531746398
002821.SZ,凯莱英,20260626,1.3838316E7,2.13293248666E9,152.5,4.3647954851723
603259.SH,药明康德,20260626,6.84942E7,8.135339308E9,117.79519632254,2.7693667189868
300347.SZ,泰格医药,20260625,2.9927014E7,1.29463621289E9,43.739201285288,5.2830255467662
688293.SH,奥浦迈,20260625,2694178.0,1.0550516E8,39.54648960739,2.3670482821522
300759.SZ,康龙化成,20260625,5.6854725E7,1.4209900758E9,25.20525974026,4.0037637772762
002821.SZ,凯莱英,20260625,1.7562142E7,2.57824566062E9,150.16,5.5393415001908
603259.SH,药明康德,20260625,7.6434366E7,8.88958029E9,116.83832216051,3.0904045800558
300347.SZ,泰格医药,20260624,3.849305E7,1.66973060723E9,43.260523295846,6.79519067699
688293.SH,奥浦迈,20260624,3073811.0,1.24662523E8,39.904826789838,2.7005858733946
300759.SZ,康龙化成,20260624,6.8424299E7,1.70227603058E9,24.648896103896,4.8185041757166
002821.SZ,凯莱英,20260624,6729132.0,9.3090562974E8,140.3548870989,2.1224609246333
603259.SH,药明康德,20260624,1.09805764E8,1.2565506854E10,115.02424822831,4.4396814383484
300347.SZ,泰格医药,20260623,2.7158223E7,1.14307946732E9,40.966857929768,4.7942499680648
688293.SH,奥浦迈,20260623,2381864.0,9.4865324E7,40.044180138568,2.0926557523371
300759.SZ,康龙化成,20260623,4.4022696E7,1.0561722802E9,23.546103896104,3.10012009772
002821.SZ,凯莱英,20260623,8951350.0,1.15381954E9,127.59535190809,2.823379092239
603259.SH,药明康德,20260623,5.2508444E7,5.647999258E9,105.96384600651,2.1230284794827
300347.SZ,泰格医药,20260622,2.1270015E7,8.483658362E8,41.086527427129,3.7548026884707
688293.SH,奥浦迈,20260622,2335558.0,8.7325518E7,38.103187066975,2.0519722719757
300759.SZ,康龙化成,20260622,4.6217366E7,1.06187750303E9,23.516298701299,3.2546708452449
002821.SZ,凯莱英,20260622,6503154.0,8.0007296989E8,124.7301571372,2.0511843506522
603259.SH,药明康德,20260622,5.7196228E7,5.970628411E9,106.48215284428,2.3125655935069
300347.SZ,泰格医药,20260621,,,40.009501950884,
688293.SH,奥浦迈,20260621,,,37.914064665127,
300759.SZ,康龙化成,20260621,,,22.562532467532,
002821.SZ,凯莱英,20260621,,,122.75723755447,
603259.SH,药明康德,20260621,,,102.38553533806,
300347.SZ,泰格医药,20260620,,,40.009501950884,
688293.SH,奥浦迈,20260620,,,37.914064665127,
300759.SZ,康龙化成,20260620,,,22.562532467532,
002821.SZ,凯莱英,20260620,,,122.75723755447,
603259.SH,药明康德,20260620,,,102.38553533806,
300347.SZ,泰格医药,20260619,,,40.009501950884,
688293.SH,奥浦迈,20260619,,,37.914064665127,
300759.SZ,康龙化成,20260619,,,22.562532467532,
002821.SZ,凯莱英,20260619,,,122.75723755447,
603259.SH,药明康德,20260619,,,102.38553533806,
300347.SZ,泰格医药,20260618,1.9355143E7,7.7706773241E8,40.009501950884,3.4167697094777
688293.SH,奥浦迈,20260618,1885914.0,7.179777E7,37.914064665127,1.6569244845689
300759.SZ,康龙化成,20260618,4.1863671E7,9.4437000148E8,22.562532467532,2.9480795049771
002821.SZ,凯莱英,20260618,7194551.0,8.6955778743E8,122.75723755447,2.2692604882445
603259.SH,药明康德,20260618,5.6942278E7,5.799270625E9,102.38553533806,2.3022978529057
300347.SZ,泰格医药,20260617,1.8215331E7,7.2623398028E8,40.079309157677,3.2155583251908
688293.SH,奥浦迈,20260617,1491828.0,5.5630347E7,37.336743648961,1.3106887906688
300759.SZ,康龙化成,20260617,2.4892988E7,5.5051926998E8,22.026038961039,1.7529878767784
002821.SZ,凯莱英,20260617,3374958.0,3.838700917E8,114.01294071042,1.0645082422634
603259.SH,药明康德,20260617,2.7350461E7,2.675453909E9,97.880252825129,1.1058375226274
300347.SZ,泰格医药,20260616,1.9207502E7,7.5232227184E8,39.251595134267,3.3907065955716
688293.SH,奥浦迈,20260616,1535180.0,5.5629698E7,36.630023094688,1.3487769485886
300759.SZ,康龙化成,20260616,2.5920958E7,5.7149111142E8,21.847207792208,1.8253785013066
002821.SZ,凯莱英,20260616,4296498.0,4.8539939061E8,111.10808926449,1.3551746522085
603259.SH,药明康德,20260616,2.7170294E7,2.67976912E9,97.840383068378,1.0985529862191
300347.SZ,泰格医药,20260615,2.5584023E7,1.00238997715E9,39.29148496672,4.5163559283948
688293.SH,奥浦迈,20260615,1221987.0,4.3635154E7,35.764041570439,1.07361214781
300759.SZ,康龙化成,20260615,4.282515E7,9.5259495902E8,22.324090909091,3.0157877700828
002821.SZ,凯莱英,20260615,4705758.0,5.3542526784E8,113.57671728509,1.4842608936458
603259.SH,药明康德,20260615,3.6769909E7,3.629094737E9,99.046443210113,1.4866859127455
300347.SZ,泰格医药,20260614,,,39.710328207482,
688293.SH,奥浦迈,20260614,,,35.614734411085,
300759.SZ,康龙化成,20260614,,,22.234675324675,
002821.SZ,凯莱英,20260614,,,116.00568863066,
603259.SH,药明康德,20260614,,,99.385336142501,
300347.SZ,泰格医药,20260613,,,39.710328207482,
688293.SH,奥浦迈,20260613,,,35.614734411085,
300759.SZ,康龙化成,20260613,,,22.234675324675,
002821.SZ,凯莱英,20260613,,,116.00568863066,
603259.SH,药明康德,20260613,,,99.385336142501,
300347.SZ,泰格医药,20260612,2.9174145E7,1.15269792991E9,39.710328207482,5.150121336531
688293.SH,奥浦迈,20260612,1571155.0,5.5822032E7,35.614734411085,1.3803838290361
300759.SZ,康龙化成,20260612,7.0001507E7,1.52974450168E9,22.234675324675,4.9295726622783
002821.SZ,凯莱英,20260612,6004818.0,6.9455401638E8,116.00568863066,1.894002311819
603259.SH,药明康德,20260612,6.1270023E7,6.018412066E9,99.385336142501,2.477277821593
300347.SZ,泰格医药,20260611,2.6306009E7,1.04329784872E9,39.590658710122,4.6438083525628
688293.SH,奥浦迈,20260611,1168681.0,4.0388088E7,34.350600461894,1.026778614269
300759.SZ,康龙化成,20260611,2.9624809E7,6.4274017236E8,21.578961038961,2.0862072093907
002821.SZ,凯莱英,20260611,4294823.0,4.9021813384E8,112.63487125314,1.3546463341359
603259.SH,药明康德,20260611,3.2918052E7,3.18011604E9,96.753932196897,1.3309471117654
300347.SZ,泰格医药,20260610,1.9840029E7,7.6853105093E8,38.653247647464,3.5023667932786
688293.SH,奥浦迈,20260610,1333429.0,4.6679657E7,35.117043879908,1.1715227515858
300759.SZ,康龙化成,20260610,2.09012E7,4.6408908249E8,22.135324675325,1.4718823714582
002821.SZ,凯莱英,20260610,4064920.0,4.5913852738E8,112.42667370923,1.282131761089
603259.SH,药明康德,20260610,5.7646627E7,5.540197469E9,96.724029879333,2.3307761865333
300347.SZ,泰格医药,20260609,1.6501573E7,6.091125728E8,36.908067477622,2.9130280662424
688293.SH,奥浦迈,20260609,1721773.0,6.1560848E7,35.65454965358,1.5127136447206
300759.SZ,康龙化成,20260609,2.0537285E7,4.4936284617E8,22.055844155844,1.4462551312419
002821.SZ,凯莱英,20260609,6610516.0,7.2116368584E8,110.42401162023,2.0850478043325
603259.SH,药明康德,20260609,8.2447808E7,7.550307899E9,93.175621528443,3.3335408768716
300347.SZ,泰格医药,20260608,2.161019E7,8.0220272752E8,36.070380996098,3.8148538922217
688293.SH,奥浦迈,20260608,2884134.0,1.03089231E8,35.037413394919,2.5339396395475
300759.SZ,康龙化成,20260608,2.4121624E7,5.3949984034E8,21.966428571429,1.6986676906849
002821.SZ,凯莱英,20260608,4838636.0,5.4734700444E8,111.59388353361,1.5261724452016
603259.SH,药明康德,20260608,4.5845575E7,4.372314526E9,95.687416203792,1.8536344627401
300347.SZ,泰格医药,20260607,,,38.812806977278,
688293.SH,奥浦迈,20260607,,,37.277020785219,
300759.SZ,康龙化成,20260607,,,22.920194805195,
002821.SZ,凯莱英,20260607,,,115.27204014261,
603259.SH,药明康德,20260607,,,96.245592798315,
300347.SZ,泰格医药,20260606,,,38.812806977278,
688293.SH,奥浦迈,20260606,,,37.277020785219,
300759.SZ,康龙化成,20260606,,,22.920194805195,
002821.SZ,凯莱英,20260606,,,115.27204014261,
603259.SH,药明康德,20260606,,,96.245592798315,
300347.SZ,泰格医药,20260605,1.8558643E7,7.3229271517E8,38.812806977278,3.2761633045754
688293.SH,奥浦迈,20260605,1848202.0,6.9896562E7,37.277020785219,1.6237915123538
300759.SZ,康龙化成,20260605,2.7941841E7,6.5286117385E8,22.920194805195,1.9676910030998
002821.SZ,凯莱英,20260605,5909045.0,6.9909334737E8,115.27204014261,1.8637941883738
603259.SH,药明康德,20260605,4.2453191E7,4.164376641E9,96.245592798315,1.7164731359764
300347.SZ,泰格医药,20260604,1.2668306E7,4.9934103477E8,39.470989212761,2.2363401919166
688293.SH,奥浦迈,20260604,2143660.0,8.3304692E7,38.262448036951,1.8833747141126
300759.SZ,康龙化成,20260604,2.4355947E7,5.6159254731E8,22.830779220779,1.7151689390787
002821.SZ,凯莱英,20260604,4489747.0,5.2790209976E8,118.59328667635,1.4161280487572
603259.SH,药明康德,20260604,3.3222225E7,3.231203356E9,96.434974142885,1.3432454754664
300347.SZ,泰格医药,20260603,1.4395594E7,5.6571679931E8,39.26156759238,2.54125890618
688293.SH,奥浦迈,20260603,1747973.0,7.1253232E7,40.034226327945,1.5357324151925
300759.SZ,康龙化成,20260603,3.0451397E7,7.1614255184E8,23.337467532468,2.1444163220569
002821.SZ,凯莱英,20260603,5189567.0,6.03847057E8,115.62895021788,1.6368609165739
603259.SH,药明康德,20260603,3.4171358E7,3.38623075E9,98.528136372342,1.3816209487487
300347.SZ,泰格医药,20260602,1.2897251E7,5.0813466951E8,39.082063346339,2.2767559274726
688293.SH,奥浦迈,20260602,2802014.0,1.1679907E8,41.019653579677,2.4617907299616
300759.SZ,康龙化成,20260602,2.2939861E7,5.5157375396E8,23.883896103896,1.6154468169101
002821.SZ,凯莱英,20260602,4805298.0,5.4580119415E8,112.93229631586,1.5156571807803
603259.SH,药明康德,20260602,3.8407839E7,3.778545937E9,99.425205899253,1.5529109190969
300347.SZ,泰格医药,20260601,1.4738823E7,5.781155344E8,39.331374799174,2.6018492335475
688293.SH,奥浦迈,20260601,2280285.0,1.04200605E8,44.75233256351,2.0034105734912
300759.SZ,康龙化成,20260601,2.4089016E7,5.9496327534E8,24.380649350649,1.6963714043297
002821.SZ,凯莱英,20260601,7824229.0,9.3178734843E8,114.39959329196,2.4678696030755
603259.SH,药明康德,20260601,5.290328E7,5.365645101E9,99.664424439762,2.13899254181
300347.SZ,泰格医药,20260531,,,39.341347257287,
688293.SH,奥浦迈,20260531,,,43.40856812933,
300759.SZ,康龙化成,20260531,,,24.937012987013,
002821.SZ,凯莱英,20260531,,,116.41216954972,
603259.SH,药明康德,20260531,,,101.26918214901,
300347.SZ,泰格医药,20260530,,,39.341347257287,
688293.SH,奥浦迈,20260530,,,43.40856812933,
300759.SZ,康龙化成,20260530,,,24.937012987013,
002821.SZ,凯莱英,20260530,,,116.41216954972,
603259.SH,药明康德,20260530,,,101.26918214901,
300347.SZ,泰格医药,20260529,1.7088186E7,6.7799285779E8,39.341347257287,3.0165830505473
688293.SH,奥浦迈,20260529,1050370.0,4.6122099E7,43.40856812933,0.92283305116596
300759.SZ,康龙化成,20260529,3.1425539E7,7.9087053734E8,24.937012987013,2.2130163276593
002821.SZ,凯莱英,20260529,6954584.0,8.1954884547E8,116.41216954972,2.193571590969
603259.SH,药明康德,20260529,5.7078105E7,5.807099294E9,101.26918214901,2.3077896284625
300347.SZ,泰格医药,20260528,1.536577E7,6.1382307468E8,39.131925636906,2.7125243920337
688293.SH,奥浦迈,20260528,736293.0,3.2795589E7,44.374087759815,0.64689158652869
300759.SZ,康龙化成,20260528,2.224047E7,5.5929157705E8,24.857532467532,1.56619503789
002821.SZ,凯莱英,20260528,5739997.0,6.8098290143E8,116.61045292486,1.8104741205868
603259.SH,药明康德,20260528,3.3744141E7,3.399183517E9,98.896931622295,1.3643476534685
300347.SZ,泰格医药,20260527,2.0965964E7,8.3002763445E8,39.590658710122,3.7011284662272
688293.SH,奥浦迈,20260527,727719.0,3.2534952E7,44.652794457275,0.63935864996282
300759.SZ,康龙化成,20260527,2.6173765E7,6.6465747981E8,25.145649350649,1.8431814105501
002821.SZ,凯莱英,20260527,7015540.0,8.4806729499E8,121.11148554074,2.2127979530201
603259.SH,药明康德,20260527,3.7219658E7,3.821986128E9,100.69238186901,1.5048702248843
300347.SZ,泰格医药,20260526,1.88155E7,7.6518863501E8,40.757436309387,3.3215063545992
688293.SH,奥浦迈,20260526,791466.0,3.5206781E7,44.44376443418,0.69536542711056
300759.SZ,康龙化成,20260526,2.0338993E7,5.1775015721E8,25.334415584416,1.4322912201171
002821.SZ,凯莱英,20260526,5201872.0,6.3390854618E8,122.43006998547,1.6407420830717
603259.SH,药明康德,20260526,3.9096909E7,4.020846561E9,102.14443999203,1.5807714901387
300347.SZ,泰格医药,20260525,1.6653492E7,6.9786158943E8,42.183497819601,2.9398463768843
688293.SH,奥浦迈,20260525,779337.0,3.5261574E7,45.050946882217,0.68470914210852
300759.SZ,康龙化成,20260525,2.0576537E7,5.2698641982E8,25.622532467532,1.4490192943926
002821.SZ,凯莱英,20260525,7827297.0,9.6028929221E8,122.8662934108,2.4688372925364
603259.SH,药明康德,20260525,3.1185588E7,3.189243957E9,100.61389224074,1.2608998939945
300347.SZ,泰格医药,20260524,,,42.203442735827,
688293.SH,奥浦迈,20260524,,,45.439145496536,
300759.SZ,康龙化成,20260524,,,25.761623376623,
002821.SZ,凯莱英,20260524,,,125.76123068797,
603259.SH,药明康德,20260524,,,102.01689434609,
300347.SZ,泰格医药,20260523,,,42.203442735827,
688293.SH,奥浦迈,20260523,,,45.439145496536,
300759.SZ,康龙化成,20260523,,,25.761623376623,
002821.SZ,凯莱英,20260523,,,125.76123068797,
603259.SH,药明康德,20260523,,,102.01689434609,
300347.SZ,泰格医药,20260522,3.1408531E7,1.34959043234E9,42.203442735827,5.5445582262032
688293.SH,奥浦迈,20260522,810685.0,3.6944519E7,45.439145496536,0.71225083740442
300759.SZ,康龙化成,20260522,3.3067685E7,8.5870678615E8,25.761623376623,2.3286578099073
002821.SZ,凯莱英,20260522,8561153.0,1.0796632541E9,125.76123068797,2.700305583589
603259.SH,药明康德,20260522,3.3222712E7,3.448079941E9,102.01689434609,1.343265165916
300347.SZ,泰格医药,20260521,1.4873758E7,6.8420400343E8,45.344767041542,2.6256693531275
688293.SH,奥浦迈,20260521,1360948.0,6.3606267E7,45.130577367206,1.1957003677925
300759.SZ,康龙化成,20260521,3.371063E7,9.0822320201E8,26.506753246753,2.3739346079532
002821.SZ,凯莱英,20260521,1.2364196E7,1.5468851942E9,125.06723887495,3.8998377315986
603259.SH,药明康德,20260521,5.8326557E7,6.170198014E9,102.26217443444,2.3582672078642
300347.SZ,泰格医药,20260520,8391244.0,3.7816546588E8,44.766364470966,1.4813090414282
688293.SH,奥浦迈,20260520,1588811.0,7.4430462E7,46.673418013857,1.3958960203129
300759.SZ,康龙化成,20260520,2.4647981E7,6.5375680151E8,26.496818181818,1.7357342509491
002821.SZ,凯莱英,20260520,5699224.0,6.7196161606E8,117.83980985079,1.7976137547506
603259.SH,药明康德,20260520,3.2547313E7,3.341902258E9,101.1535084351,1.3159573425874
300347.SZ,泰格医药,20260519,1.3101193E7,5.9370862893E8,45.48438145513,2.31275787528
688293.SH,奥浦迈,20260519,1202940.0,5.5123499E7,45.548637413395,1.0568778531085
300759.SZ,康龙化成,20260519,1.849355E7,4.8784642671E8,26.159025974026,1.302333369887
002821.SZ,凯莱英,20260519,4923377.0,5.8717688893E8,116.87813548132,1.5529009238842
603259.SH,药明康德,20260519,2.8416458E7,2.899637895E9,99.868240772156,1.1489380568966
300347.SZ,泰格医药,20260518,1.1962567E7,5.5280950516E8,45.983004360799,2.1117558559602
688293.SH,奥浦迈,20260518,1448069.0,6.6824657E7,46.285219399538,1.2722430510857
300759.SZ,康龙化成,20260518,1.9019547E7,5.0100328419E8,26.168961038961,1.339374578609
002821.SZ,凯莱英,20260518,5396736.0,6.3729358921E8,117.75058233197,1.7022048728665
603259.SH,药明康德,20260518,2.7470882E7,2.804949157E9,100.12333206404,1.1107064007174
300347.SZ,泰格医药,20260517,,,46.631214138168,
688293.SH,奥浦迈,20260517,,,45.916928406467,
300759.SZ,康龙化成,20260517,,,26.417337662338,
002821.SZ,凯莱英,20260517,,,116.95744883137,
603259.SH,药明康德,20260517,,,101.18294204571,
300347.SZ,泰格医药,20260516,,,46.631214138168,
688293.SH,奥浦迈,20260516,,,45.916928406467,
300759.SZ,康龙化成,20260516,,,26.417337662338,
002821.SZ,凯莱英,20260516,,,116.95744883137,
603259.SH,药明康德,20260516,,,101.18294204571,
300347.SZ,泰格医药,20260515,1.7764775E7,8.3675097132E8,46.631214138168,3.136021527492
688293.SH,奥浦迈,20260515,1002070.0,4.6605514E7,45.916928406467,0.88039768422735
300759.SZ,康龙化成,20260515,2.4847494E7,6.6397485957E8,26.417337662338,1.7497841460545
002821.SZ,凯莱英,20260515,8560477.0,1.03100855142E9,116.95744883137,2.7000923638773
603259.SH,药明康德,20260515,3.9448725E7,4.1066345E9,101.18294204571,1.5949961620322
300347.SZ,泰格医药,20260514,1.9650524E7,9.563458071E8,47.827909111774,3.4689134137921
688293.SH,奥浦迈,20260514,1142598.0,5.3307932E7,46.195635103926,1.0038626375431
300759.SZ,康龙化成,20260514,2.8692829E7,7.7272429914E8,26.427272727273,2.020576291905
002821.SZ,凯莱英,20260514,5868959.0,7.2909815897E8,121.14122804701,1.8511505118008
603259.SH,药明康德,20260514,6.0141319E7,6.382539682E9,101.0652076033,2.4316419094547
300347.SZ,泰格医药,20260513,4.5311959E7,2.14671442409E9,48.954796878586,8.0026178290553
688293.SH,奥浦迈,20260513,1672046.0,7.9399401E7,47.280600461894,1.4690245455124
300759.SZ,康龙化成,20260513,2.5346359E7,6.8907773563E8,27.132662337662,1.7849146935464
002821.SZ,凯莱英,20260513,6310858.0,7.9943041249E8,125.59268981909,1.9905315434308
603259.SH,药明康德,20260513,3.5152562E7,3.821309906E9,106.86362889187,1.4212931210222
300347.SZ,泰格医药,20260512,1.0336384E7,5.3458895755E8,51.388076658251,1.8255253736958
688293.SH,奥浦迈,20260512,3377456.0,1.65554998E8,48.066951501155,2.9673620016364
300759.SZ,康龙化成,20260512,3.5517061E7,9.8147361811E8,27.251883116883,2.5011451960608
002821.SZ,凯莱英,20260512,1.0696354E7,1.39614316589E9,127.78372111449,3.3737773907609
603259.SH,药明康德,20260512,6.4994069E7,7.187971642E9,108.24700859016,2.627848951008
300347.SZ,泰格医药,20260511,1.3335805E7,6.8883396752E8,52.255680514115,2.3552579321897
688293.SH,奥浦迈,20260511,2628309.0,1.34706843E8,51.799630484988,2.309177160312
300759.SZ,康龙化成,20260511,4.2941454E7,1.17974691344E9,27.808246753247,3.0239780083146
002821.SZ,凯莱英,20260511,1.0959301E7,1.39201322502E9,128.96350719662,3.4567144965792
603259.SH,药明康德,20260511,5.3919538E7,5.778563639E9,106.66740482119,2.1800820221325
300347.SZ,泰格医药,20260510,,,51.019095708056,
688293.SH,奥浦迈,20260510,,,51.640369515012,
300759.SZ,康龙化成,20260510,,,27.033311688312,
002821.SZ,凯莱英,20260510,,,122.51929750429,
603259.SH,药明康德,20260510,,,104.78365374267,
300347.SZ,泰格医药,20260509,,,51.019095708056,
688293.SH,奥浦迈,20260509,,,51.640369515012,
300759.SZ,康龙化成,20260509,,,27.033311688312,
002821.SZ,凯莱英,20260509,,,122.51929750429,
603259.SH,药明康德,20260509,,,104.78365374267,
300347.SZ,泰格医药,20260508,1.4341715E7,7.4031375853E8,51.019095708056,2.5329133123163
688293.SH,奥浦迈,20260508,1028772.0,5.3576523E7,51.640369515012,0.9038575013701
300759.SZ,康龙化成,20260508,3.6549037E7,1.00191313893E9,27.033311688312,2.5738179269169
002821.SZ,凯莱英,20260508,5666072.0,7.0791579515E8,122.51929750429,1.7871571572915
603259.SH,药明康德,20260508,4.5533569E7,4.896194844E9,104.78365374267,1.8410193941281
300347.SZ,泰格医药,20260507,1.2375268E7,6.5885011456E8,52.983669956392,2.1856159504412
688293.SH,奥浦迈,20260507,1556001.0,8.1395413E7,52.337136258661,1.3670698424815
300759.SZ,康龙化成,20260507,3.7059983E7,1.04556565174E9,27.887727272727,2.6097992299123
002821.SZ,凯莱英,20260507,7829843.0,1.00724114654E9,126.98067344513,2.4696403360068
603259.SH,药明康德,20260507,4.8096813E7,5.338831847E9,109.17907292588,1.9446568207459
300347.SZ,泰格医药,20260506,2.0343774E7,1.09225682536E9,53.831328896029,3.5929465888392
688293.SH,奥浦迈,20260506,1833487.0,9.4440938E7,51.431339491917,1.6108632219914
300759.SZ,康龙化成,20260506,5.2155589E7,1.4698586141E9,27.917532467532,3.6728461534324
002821.SZ,凯莱英,20260506,8353365.0,1.03177612226E9,123.60985606761,2.6347663861698
603259.SH,药明康德,20260506,5.4092239E7,5.903886889E9,106.94211852014,2.1870646922233
300347.SZ,泰格医药,20260505,,,55.047968785862,
688293.SH,奥浦迈,20260505,,,50.007944572748,
300759.SZ,康龙化成,20260505,,,29.119675324675,
